登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
086法登他000068,1,2,蕭忠仁,35,0861201,0861211,0861211,1冊131頁,2,4,呂新民,財團法人台灣省私立八德殘障教養院,0660202,桃園縣八德市福興里建國路38號,本院以舉辦並發展社會福利救助事業為宗旨。,由神明會、祖公會之會員捐助土地及現金。,桃園縣政府中華民國五十年五月十九日桃府民社字第一九三一六號,無期限,1100000.00,1,0861211,1020131,,,,,,,,,,,,,,,,
086法登他000069,1,2,蕭忠仁,25,0861201,0871104,0871104,1冊97頁,,0,程振隆,財團法人私立健行工商專科學校,0550318,桃園縣中壢市龍岡路二段廿九號,為遵照國家教育政策暨現行教育法令之規定，創辦私立健行工業專科學校，以培養國家經濟建設之工業人才。,捐助,教育部中華民國五十五年二月三日（５５）高字第一三八四號令,永久,805991968.00,1,0871104,0871111,0871111,,,,,,,,,,,,,,,
086法登他000070,1,2,蕭忠仁,127,0861204,0861209,0861209,4冊3頁,,0,鄒貴宏,財團法人台灣省桃園縣鄒沐宗祭祀公業,0821211,桃園縣平鎮市廣興里環南路一五三號,敦親睦族樹立團結互助精神及興辦育英公益事業。,捐助,桃園縣政府八十二年七月十二日府民禮字第一０五五三四號,永久,13490000.00,1,0861209,0870105,0870105,,,,,,,,,,,,,,,
086法登他000071,1,2,蕭忠仁,168,0861210,0861230,0861230,4冊86頁,,0,翁慶良,財團法人台灣省桃園縣基督教中壢播道會,0850304,平鎮市環南路三０一巷十二弄六號,本法人宗旨係本着耶穌基督博愛濟世之精神，傳揚教義及辦理公益事業。,捐助,桃園縣政府中華民國八十五年一月廿六日８５府民禮字第０２７６９９號函,永久,4600000.00,1,0861230,0870225,0870225,,,,,,,,,,,,,,,
086法登他000072,1,2,蕭忠仁,44,0861210,0861219,0861219,2冊17頁,,0,劉啟田,財團法人台灣省私立台灣國際兒童村,0770520,桃園縣楊梅鎮高榮里北高山頂十五之八號,為救濟流離失所或無父母依靠之兒童，使其重獲家庭之溫暖，養成自發自勵之精神，將來教育成為一健全之國民為宗旨。,捐助,台灣省政府社會處六十一年五月十五日社四字第一六四九四號,永久,8778640.00,1,0861219,0861229,0861229,,,,,,,,,,,,,,,
086法登社000001,2,1,巨克安,194,0860115,0860224,0860224,5冊39頁,,0,北岡裕隆,社團法人中華民國保麗龍回收再生協會,0860224,桃園市中正路一三七七號十八樓之三,辦理保麗龍回收再生業務之推行，避免環境污染和造成衍生垃圾問題，加入國際保麗龍回收再生組織，形成全球聯絡網，使地球更乾淨美麗。,捐助,內政部八十三年八月四日台（８３）內社字第一八一七九五二號,永久,654420.00,1,0860224,0860310,0860310,,,,,,,,,,,,,,,
086法登社000002,2,1,巨克安,198,0860203,0860322,0860324,5冊47頁,,0,陳友武,社團法人國際國防通信電子協會中華民國總會,0860322,桃園縣龍潭郵政九０００八附十六之九號信箱,為加強與國際國防通信電子協會作學術、技術戰術之交流，推動國內國防通信電子之發展及相關科技工業之進步。,會費,內政部七十九年一月十三日台內社第八０七三八八０號,永久,254938.00,1,0860322,0860506,0860506,,,,,,,,,,,,,,,
086法登社000003,2,1,巨克安,199,0860219,0860326,0860326,5冊49頁,,0,楊良訓,社團法人桃園縣太極拳協會,0860326,桃園市中山路一０００號八樓之十,本會以發揚國粹太極拳，增進國民身心健康，並促進全民體育運動為宗旨,捐助,桃園縣政府七十八年九月十日７８府社政字第一三九五九五號,永久,112530.00,1,0860326,0860409,0860409,,,,,,,,,,,,,,,
086法登社000004,2,1,巨克安,201,0860402,0860505,0860506,5冊53頁,,0,黃立庭,社團法人桃園縣腎友協會,0860505,桃園市龍壽街五十四號二樓,本會以輔導腎病患者，協助自立更生及宣導預防腎病之知識，以期減緩腎病患者增加為宗旨。,捐助、政府補助。,桃園縣政府民國八十五年六月廿九日,永久,101821.00,1,0860506,0860520,0860520,,,,,,,,,,,,,,,
086法登社000005,2,1,巨克安,205,0860611,0860621,0860621,5冊61頁,,0,林振富,社團法人桃園縣蘆竹鄉坑子社區發展協會,0860621,桃園縣蘆竹鄉坑子村二鄰十三之一號,促進社區發展，增進居民安和融洽之現代化社會為宗旨。,會費、補助,桃園縣政府八十一年十月廿三日桃政字第０八一號,永久,700000.00,1,0860621,0860708,0860708,,,,,,,,,,,,,,,
086法登社000006,2,1,巨克安,242,0860618,0870313,0870313,6冊35頁,,0,林振捷,社團法人桃園縣蘆竹鄉富竹社區發展協會,0870313,桃園縣蘆竹鄉富竹村南竹路五段一六八號,促進社區發展，增進居民安和融洽之現代化社會為宗旨。,捐助,桃園縣政府八十三年十一月十八日八三府社政字第二三四七八一號,永久,700000.00,1,0870313,0870506,0870506,,,,,,,,,,,,,,,
086法登社000007,2,1,巨克安,207,0860721,0860729,0860729,5冊65頁,,0,謝貴雄,社團法人中華民國兒童過敏氣喘及免疫學會,0860729,桃園縣龜山鄉復興街五號長庚兒童醫院,推動並提昇我國兒童過敏、氣喘病、風濕病及其他免疫疾病之病因研究、治療、醫學教育，而以增進全國兒童健康福祉為最終目的。,捐助,內政部八十五年十二月廿八日台內社字第八六一一五二八號,永久,246000.00,1,0860729,0870309,0870309,,,,,,,,,,,,,,,
086法登社000008,2,1,巨克安,210,0860801,0860819,0860819,5冊71頁,,0,李永修,社團法人桃園縣蘆竹鄉外社社區發展協會,0860819,桃園縣蘆竹鄉外社村山林路二段五三０號,促進社區發展，增進居民安和融洽之現代化社會為宗旨。,捐助,桃園縣政府八十二年七月七日桃社政字第０九八號,永久,1000000.00,1,0860819,0860902,0860902,,,,,,,,,,,,,,,
086法登社000009,2,1,巨克安,211,0860815,0860826,0860826,5冊73頁,,0,鄭有正,社團法人桃園縣蘆竹鄉山脚社區發展協會,0860826,桃園縣蘆竹鄉山脚村南山路三段三五七巷十號,促進社區發展，增進居民安和融洽之現代化社會為宗旨。,捐助,桃園縣政府八十二年十二月廿日桃社政字第一三六號,永久,1800000.00,1,0860825,0860905,0860905,,,,,,,,,,,,,,,
086法登社000010,2,1,巨克安,216,0860903,0861008,0861008,5冊83頁,,0,陳文安,社團法人國際青年商會中華民國總會台灣省桃園縣第一分會,0861008,桃園市中山路四二五巷三號五樓,為發展青年之才智並結合有志青年之力量，以促進人類生活、社會經濟及精神文明之發展。,捐助,桃園縣政府桃社政字第五四七號,永久,100000.00,1,0861009,0861030,0861030,,,,,,,,,,,,,,,
086法登社000011,2,1,巨克安,220,0861006,0861103,0861103,5冊91頁,,0,段建台,社團法人桃園縣家庭協談暨自殺防治協會,0861103,桃園市中山路四二五巷廿之四號五樓,以傳播愛心促進社會和諧暨建立美滿家庭為宗旨,會費等,桃園縣政府86府社政字第一六七九九四號,永久,200000.00,1,0861103,0861111,0861111,,,,,,,,,,,,,,,
086法登社000012,2,1,巨克安,224,0861008,0861127,0861127,5冊99頁,,0,許延誌,社團法人桃園縣廿字功德會,0861127,桃園縣龜山鄉西嶺頂一鄰二號,以信仰或贊同廿字真言為人生守則，以此作為淨化人心、重整道德、促進社會和諧為宗旨,捐助,桃園縣政府八十四三月十五日桃社政字第一一四四號,永久,12407.00,1,0861128,0861206,0861206,,,,,,,,,,,,,,,
086法登社000013,2,1,巨克安,219,0861016,0861028,0861028,5冊89頁,,0,沈金塗,社團法人桃園縣蘆竹鄉內厝社區發展協會,0861028,桃園縣蘆竹鄉內厝村內溪路四十號,促進社區發展，增進居民安和融洽之現代化社會為宗旨,捐助,桃園縣政府八十二年四月四日社政字第一０三號,永久,700000.00,1,0861028,0861118,0861118,,,,,,,,,,,,,,,
086法登社000014,2,1,巨克安,218,0861016,0861028,0861028,5冊87頁,,0,陳慶隆,社團法人桃園縣蘆竹鄉山鼻社區發展協會,0861028,桃園縣蘆竹鄉山鼻村南山路三段一二五號,促進社區發展，增進居民安和融洽之現代化社會為宗旨,捐助,桃園縣政府八十一年七月廿一日桃社政府字第八號,永久,1079900.00,1,0861028,0861118,0861118,,,,,,,,,,,,,,,
086法登社000015,2,1,蕭忠仁,228,0861115,0861222,0861222,6冊7頁,,0,"陳  欽",社團法人桃園縣製茶協進會,0861222,桃園縣大溪鎮新峰里十六鄰二九０號,增進農民知識技能，保護農民權益。,捐助,桃園縣政府八一、十、十八桃社政字第九十五號,永久,82460.00,1,0861222,0870120,0870120,,,,,,,,,,,,,,,
086法登社000016,2,1,蕭忠仁,243,0831203,0870325,0870325,6冊37頁,,0,唐江濤,社團法人桃園縣國立成功大學校友會,0870325,桃園縣中壢市元化路二一八號十一樓,連繫校友感情協助母校發展，促進學術研究，舉辦公益事業。,捐助,桃園縣政府八六年七月四日八六府社政字第一二六三一一號,永久,267000.00,1,0870325,0870404,0870404,,,,,,,,,,,,,,,
086法登社000017,2,1,蕭忠仁,231,0861204,0870113,0870113,6冊13頁,,0,葉豐瑞,社團法人桃園縣啟智工作推展協會,0870113,桃園縣中壢市龍山街二號,結合全縣啟智教養服務人員力量，致力於啟智工作研究發展，以提昇啟智工作之服務品質。,捐助,桃園縣政府八十六年十一月八日府社政字第二一四六二八號函,永久,12150.00,1,0870113,0870209,0870209,,,,,,,,,,,,,,,
086法登社000018,2,1,蕭忠仁,235,0861218,0870121,0870121,6冊21頁,,0,李居芳,社團法人桃園縣聲暉協進會,0870121,中壢市長江路七號二樓,倡導聽障兒童之學前口語教育謀求提升聽障教育品質及就業,捐助,桃園縣政府八十四年九月十一日桃社政字第一一八七號,永久,150000.00,1,0870121,0870211,0870211,,,,,,,,,,,,,,,
086法登財000001,1,1,巨克安,192,0860103,0860221,0860221,5冊35頁,,0,鄧治東,財團法人中華基督教平鎮浸信會,0860221,桃園縣平鎮市延平路二段四三二巷六號,本神愛世人精神傳揚基督教義、辦理社會公益慈善業,捐助,桃園縣政府八十五年十一月廿二日八五府民禮字第二六五六三五號函,永久,13835680.00,1,0860221,0860327,0860327,,,,,,,,,,,,,,,
086法登財000002,1,1,巨克安,196,0860118,0860307,0860307,5冊43頁,,0,鄭欽明,財團法人雅文兒童聽語文教基金會,0860307,桃園縣大園鄉後厝村坡堵路十號,推廣聽覺口語法之專業教育，協助聽障兒童全人發展，及其他有關聽覺法教育事項。,捐助,教育部民國八十五年十二月廿六日台（８５）社（四）字第八五五二五六七八號函許可設立,永久,10000000.00,1,0860307,0860418,0860418,,,,,,,,,,,,,,,
086法登財000003,1,1,巨克安,195,0860127,0860225,0860225,5冊41頁,,0,邱垂境,財團法人桃園縣蘆竹鄉體育文教基金會,0860225,桃園縣蘆竹鄉南崁路一五０號,提昇蘆竹鄉體育風氣暨水準。,捐助,桃園縣政府八十六年一月七日（８６府教社字第００２８７０號）,永久,8500000.00,1,0860225,0860310,0860310,,,,,,,,,,,,,,,
086法登財000004,1,1,巨克安,193,0860127,0860222,0860222,5冊37頁,,0,曾文敬,財團法人桃園縣蘆竹鄉社教文教基金會,0860222,桃園縣蘆竹鄉南崁路一五０號,提昇蘆竹鄉社會教育事業水準。,捐助,桃園縣政府八十六年一月七日（８６府教社字第００２８７８號）,永久,8500000.00,1,0860222,0860310,0860310,,,,,,,,,,,,,,,
086法登財000005,1,1,巨克安,197,0860305,0860310,0860310,5冊45頁,,0,張志宏,財團法人桃園縣私立兆陽殘障教養院,0860310,桃園縣中壢市五權里中正路五七一巷六弄七號,辦理慈善事業為宗旨，收容中、重度智能不足者、腦性麻痺、情緒困擾及多重障礙者施以教育、養護、復健、職訓、諮詢研究、生活輔導、就業與社福等工作並開發其殘存能力，促進其心身發達，培養適應社會生活能力，期能回歸社會過正常化生活。,捐助,中華民國８６年２月３日桃園縣政府八六府社福字第０一一二０八號,永久,1000000.00,1,0860311,0860321,0860321,,,,,,,,,,,,,,,
086法登財000006,1,1,巨克安,200,0860421,0860502,0860502,5冊51頁,,0,林和春,財團法人新興國民小學文教基金會,0860502,桃園縣蘆竹鄉新興村新興街三五五號,改善環境，發展校務奬勵優良教師及研究進修奬勵學生參加競賽。,捐助,桃園縣政府八十六年四月七日８６府社教字第０六二三三三號,永久,2000000.00,1,0860502,0860515,0860515,,,,,,,,,,,,,,,
086法登財000007,1,1,巨克安,202,0860501,0860524,0860524,5冊55頁,,0,洪正雄,財團法人桃園縣立南崁國民中學文教基金會,0860524,桃園縣蘆竹鄉五福村廟口廿四號,以協助南崁國民中學改善教育環境，發展校務、獎勵教師研究進修，發行教育性刊物，促進學生敦品勵學為目的。,捐助,桃園縣政府８６、４、２２八六府教社字第０七四０三三號函,永久,2200000.00,1,0860524,0860605,0860605,,,,,,,,,,,,,,,
086法登財000008,1,1,巨克安,203,0860516,0860526,0860526,5冊57頁,,0,鄭榮郎,財團法人梵天文教基金會,0860526,桃園縣觀音鄉廣興村十一鄰埔頂十八號,宏揚道德文化，提昇精神生活品質,捐助,桃園縣政府八十六年四月卅日８６府教社字第０七九四０七號,永久,2000000.00,1,0860526,0860605,0860605,,,,,,,,,,,,,,,
086法登財000009,1,1,巨克安,204,0860603,0860611,0860611,5冊59頁,,0,鄭寶清,財團法人桃園縣清廉文教基金會,0860611,桃園市成功路三段一一五巷九十號,促進全民堅定法治精神，堅持清廉操守，推廣文化活動，推動心靈改造。,捐助,桃園縣政府八十六年五月十九日８６府教社字第０九二七一九號,永久,2000000.00,1,0860611,0860624,0860624,,,,,,,,,,,,,,,
086法登財000010,1,1,巨克安,206,0860617,0860630,0860630,5冊63頁,,0,李江寶,財團法人桃園縣蘆竹鄉大竹國民小學文教基金會,0860630,桃園縣蘆竹鄉大竹村大竹路五五六號,協助大竹國小改善環境、發展校務、奬勵教師研究進修、促進學生敦品勵學。,捐助,桃園縣政府八十六年六月五日八六府教社字第一００六六九號,永久,2000000.00,1,0860630,0860710,0860710,,,,,,,,,,,,,,,
086法登財000011,1,1,巨克安,208,0860715,0860731,0860731,5冊67頁,,0,姜鏡泉,財團法人台灣省桃園縣姜世良公祭祀公業基金會,0860731,桃園縣新屋鄉社子村十鄰番婆坟五號,發揚仁愛精神團結宗親力量、興辦育英、社會公益、慈善事業，並宏揚孝道，宣揚文化、倫理道德、協助政府推行政令，設立姜世良公祠堂，每年舉辦春、秋二祭祭祀祖先為目的。,捐助,桃園縣政府八十六年七月五日八六府禮字第一二八六二四號,永久,15000000.00,1,0860731,0860814,0860814,,,,,,,,,,,,,,,
086法登財000012,1,1,巨克安,209,0860801,0860813,0860813,5冊69頁,,0,童本衡,財團法人台灣省桃園縣龍潭教會聚會所,0860813,桃園縣龍潭鄉佳安村文化路一號,傳揚基督福音及興辦公益事業,捐助,桃園縣政府八十六年七月十七日八六府民禮字第一一九九三九號,永久,4102700.00,1,0860813,0861021,0861021,,,,,,,,,,,,,,,
086法登財000013,1,1,巨克安,212,0860815,0860905,0860905,5冊75頁,,0,沈雅蓮,財團法人天主教聖保祿修女會醫院,0860905,桃園市建新街一二三號,宣揚天主教信仰，本基督博愛世人之精神，關懷世人之醫療及傳道工作。,捐助,中華民國八十六年四月十九日衛署醫字第八六０一九三０六號,永久,245549698.00,1,0860905,,,,,,,,,,,,,,,,,
086法登財000014,1,1,巨克安,213,0860905,0860922,0860922,5冊77頁,,0,黃秉德,財團法人伊甸社會福利基金會,0860922,中壢市環西路八十三號,本基金會以舉辦社會福利為目的,捐助,內政部八十三年五月十四日台(83)內社字第八三七九七０二號,永久,123788022.00,1,0860922,0861017,0861017,,,,,,,,,,,,,,,
086法登財000015,1,1,巨克安,214,0860908,0861001,0861001,5冊79頁,,0,黃正光,財團法人基督教中壢錫安堂,0861001,桃園縣中壢市中北路二十八巷十五號三樓及十七號三樓,傳揚基督教義，並辦理社會公益慈善事業。,捐助,桃園縣政府八十六年八月十六日８６府民禮字第０七一五五四號,永久,1438600.00,1,0861002,0870306,0870306,,,,,,,,,,,,,,,
086法登財000016,1,1,巨克安,215,0860912,0861003,0861003,5冊81頁,,0,陳忠正,財團法人慈德文教基金會,0861003,桃園市南平路一０八巷廿七號五樓,以發揚固有文化、傳統道德，導正社會人心為宗旨。,捐助,桃園縣政府八六府教社字第三二九二二三號,永久,2000000.00,1,0861003,0861015,0861015,,,,,,,,,,,,,,,
086法登財000017,1,1,巨克安,217,0861009,0861014,0861014,5冊85頁,,0,盧瓊昭,財團法人弘誓文教基金會,0861014,桃園市法治路十六號,依大乘菩薩行門之四大弘願，以提倡智慧增上、入世關懷，激發積極勇健之菩薩精神，推展契理契機之人間佛教為宗旨。,捐助,桃園縣政府八十六年十月四日八六府教社字第一九四三六五號函,永久,2000000.00,1,0861014,0861125,0861125,,,,,,,,,,,,,,,
086法登財000018,1,1,巨克安,222,0861016,0861104,0861104,5冊95頁,,0,王福漲,財團法人依托邦文化暨社區發展文教基金會,0861104,桃園縣蘆竹鄉南崁路一段八十三號十六樓之五,社區觀念之推動、全民藝文之推廣,捐助,桃園縣政府八十六年十月一日,永久,2000000.00,1,0861104,0861128,0861128,,,,,,,,,,,,,,,
086法登財000019,1,1,巨克安,221,0861020,0861104,0861104,5冊93頁,,0,許勝錟,財團法人桃園縣私立正強殘障教養院,0861104,桃園縣楊梅鎮楊湖路三段二四八巷一一九弄八號,收容中、重度智能不足者及多重障礙者施以教育訓練、養護、復健等工作並開發其殘存能力，促進其身心發達，培養適應社會生活能力，期能回歸社會過正常化生活。,捐助,桃園縣政府八十六年十月十五日八六府社福字第一九一０九二號函,永久,1000000.00,1,0861104,0861120,0861120,,,,,,,,,,,,,,,
086法登財000020,1,1,巨克安,223,0861027,0861111,0861111,5冊97頁,,0,邱創良,財團法人桃園縣私立家元關懷服務中心,0861111,桃園市三民路一段六十六號二樓,以增進兒童、青少年福利，健全少年身心發展為目標。,捐助,桃園縣政府中華民國八十六年十月十八日八六府社福字第一九二一九二號,永久,500000.00,1,0861111,0861120,0861120,,,,,,,,,,,,,,,
086法登財000021,1,1,蕭忠仁,225,0861115,0861205,0861205,6冊1頁,,0,簡麒標,財團法人台灣省桃園縣簡澤清公祭祀公業,0861205,桃園縣龜山鄉自強東路二三七號,發揚先祖簡澤清公樂善好施之精神，使本族後子孫，承先啟後，追思先人德澤，及辦理社會公益慈善事業。,捐助,桃園縣政府八六、十一、三　八六府民禮字第二０五五九六號函,永久,15424400.00,1,0861205,0870916,0870916,,,,,,,,,,,,,,,
086法登財000022,1,1,蕭忠仁,226,0861119,0861205,0861205,6冊3頁,,0,謝彩清,財團法人台灣省桃園縣景連公祭祀公業基金會,0861205,桃園縣新屋鄉石磊村七鄰三四號,祭祀祖先、敦親睦族、興辦教育、公益慈善。,捐助,桃園縣政府八十六年十一月十三日八六府民禮字第二一六一六一號,永久,5000000.00,1,0861205,0870112,0870112,,,,,,,,,,,,,,,
086法登財000023,1,1,蕭忠仁,227,0861202,0861217,0861217,6冊5頁,,0,曾志三,財團法人桃園縣阿逸多心靈開發文教基金會,0861217,桃園縣中壢市康樂路八號,以關懷青少年身心靈健全發展培養強健體魄及完整人格為目的。,捐助,桃園縣政府八六年十一月廿四日八六府教社字第二三一０七七號,永久,2000000.00,1,0861217,0870106,0870106,,,,,,,,,,,,,,,
086法登財000024,1,1,蕭忠仁,230,0861210,0870109,0870109,6冊11頁,,0,曾東聖,財團法人桃園縣蘆竹鄉錦興國民小學文教基金會,0870109,桃園縣蘆竹鄉南竹路一段一００號（錦興國民小學）,以協助錦興國民小學改善環境，發展校務、奬勵優良教師及研究進修，奬勵學生參加各項競賽，促進學生敦品勵學為目的。,捐助,桃園縣政府八十六年十一月廿八日府教社字第二三五一四一號函,永久,2500000.00,1,0870109,0870204,0870204,,,,,,,,,,,,,,,
086法登財000025,1,1,蕭忠仁,233,0861218,0870117,0870117,6冊17頁,,0,何進明,財團法人台灣省桃園縣基督教改革宗長老會伯特利堂教會,0870117,桃園縣大園鄉大海村六鄰大牛稠十八之卅六號,傳揚基督教教義辦理慈善公益及宗教教育事業,捐助,桃園縣政府八十六年十一月五日八六府民禮字第二一六九八四號,永久,2381800.00,1,0870117,0880510,0880510,,,,,,,,,,,,,,,
086法登財000026,1,1,蕭忠仁,229,0861218,0861224,0861224,6冊9頁,,0,謝有得,財團法人謝有得文教基金會,0861224,桃園縣中壢市中華路一段二六二號,協助政府發展教育改善學習環境,捐助,桃園縣政府八十六年十一月廿七日八六府教社字第二三三七０七號,永久,2000000.00,1,0861224,0870105,0870105,,,,,,,,,,,,,,,
