登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
091法登他000060,1,2,謝怜聰,337,0910903,0910903,0910904,12冊11頁,2,3,謝素真,財團法人昌益文教基金會,0850903,新竹市和平路一四二號一樓,以舉辦教育、文化、公益性事業及活動為宗旨,由昌益建設股份有限公司等捐助,新竹市政府(八五)府教社字第五九三八０號八十五年八月廿一日,永久,19757680.00,1,0910903,0910906,0910906,,,,,,,,,,,,,,,
091法登他000061,1,2,謝怜聰,202,0910910,0910910,0910911,9冊29頁,2,5,高英茂,財團法人基督教中華信義神學基金會,0821021,中華民國台灣省新竹市大學路五一巷十一號,為傳揚耶穌基督救世福音，本於其精神，在中華民國境內為準備事奉上帝之基督徒，提供聖經及神學上之教育。,如捐助暨組織章程第四條所列捐助人出資捐助，並得接受信徒之奉獻,七十七年十月四日新竹市政府,永久,46589680.00,1,0910910,0910913,0910913,,,,,,,,,,,,,,,
091法登他000062,2,2,謝怜聰,405,0910911,0910911,0910912,13冊30頁,1,1,程亞棆,社團法人新竹縣聾啞福利協進會,0890105,新竹縣竹北市縣政二路一０一號,本會以研究聾人福利問題並發動社會力量興辦聾人福利事業，使聾人成為殘而不廢能盡其心力報效國家服務社會為宗旨。,會員會費等,"新竹縣政府   四十八年十月二十一日","永  久",50000.00,1,0910911,0921224,,,,,,,,,,,,,,,,
091法登他000063,1,2,謝怜聰,341,0910912,0910912,0910913,12冊15頁,2,3,李季眉,財團法人李澤藩紀念藝術教育基金會,0851122,新竹市林森路五十七號三樓,推動、協助或獎勵國內外有關李澤藩作品研究促進國內美術教育為宗旨。,李蔡配女士捐助,新竹市政府八十五年十月九日教社字第七一九八四號,永久,4000000.00,1,0910912,0910916,0910916,,,,,,,,,,,"章程變更：捐助章程第十六條修訂為：本會係永久性質，如因故解散時，
其賸餘財產不得歸屬於所在地之地方政府或政府機關指定之機關團體",,,,
091法登他000064,1,2,謝怜聰,205,0910923,0910923,0910924,9冊32頁,1,5,蔡永勳,財團法人台灣省私立香園紀念教養院,0780211,新竹縣湖口鄉中正路三段一一六號,本院參照有關社會福利法規之規定辦理下列事項：一、早期療育。二、啟智教育。三、職業訓練。四、就業輔導及安置。五、教養服務。六、復健服務。七、臨托、日托、住宿。八、社區照顧。九、配合政府辦理各項委託案及研究計畫。十、社會服務。十一、其他身心障礙者相關業務及推動社會福利。,由董事長蔡永勳暨社會熱心人士捐助,七十八年一月十三日台灣省政府社會處,"永  久",203534487.00,1,0910923,0910926,0910926,,,,,,,,,,,"章程變更 ：捐助章程第二、三、四、五、七、八、十一、十三、十四
、十五、十七、十八、二十一條業經本院九十一年法字第三號裁定變更。",,,,
091法登他000065,1,2,謝怜聰,406,0910926,0910926,0910927,13冊31頁,1,1,戴耀賽,財團法人新竹市私立愛恒啟能中心,0890121,新竹市北區東大路四段三十五號,本會以辦理社會福利事業為宗旨,由黃琪婷等人捐助,"新竹市政府  八十八年十二月二十三日","永   久",3000000.00,1,0910926,0910930,0910930,,,,,,,,,,,,,,,
091法登他000066,1,2,謝怜聰,353,0910926,0910926,0910927,12冊27頁,1,2,郭纘強,財團法人核能資訊中心,0860516,新竹市光復路二段一０一號,為增進大眾對原子能和平用途之瞭解，提供國內原子能應用及發展的重要資訊，並傳播世界各國原子能在電力、環保、能源、醫學及放射線相關醫學、農業、工業之最新應用，以增進國內相關領域之發展為主要宗旨。,由中國生化科技股份有限公司等十一個贊助單位捐助。,行政院原子能委員會八五．十二．廿七會綜字第二六九八八號,永久,1153000.00,1,0910926,0910930,0910930,,,,,,,,,,,,,,,
091法登他000067,1,2,謝怜聰,303,0910926,0910926,0910927,11冊27頁,1,3,張峰旗,財團法人新竹市立育賢國民中學教育發展基金會,0840117,新竹市南大路五六九號,匯集社會資源挹助學校經費，充實學校設備，改善學校環境,校友、地方人士、學生家長自由捐助,新竹市政府八十三年十一月一日八三府教社字第九一二四一號,永久,2030000.00,1,0910926,0921224,,,,,,,,,,,,"二、章程變更：捐助章程第三條、第四條、第五條、第六條、第七條
                第九條、第十條、第十二條、第十三條、第十四條、第
                十五條、第二十一條、第二十二條修訂。",,,,
091法登他000068,1,2,謝怜聰,409,0911004,0911004,0091107,13冊34頁,2,2,林大衛,財團法人恩言善導文教基金會,0890217,新竹市西門街二九九巷二四號,本會藉著恩言善導的教導方式，以啟發人向善、匡正生活、淨化人心為宗旨。,由美國恩言善導總會捐助,"新竹市政府   八十九年一月二十五日","永  久",2000000.00,1,0911004,0911008,0911008,,,,,,,,,,,,,,,
091法登他000069,1,2,謝怜聰,126,0911023,0911023,0911024,7冊34頁,2,3,陳正弘,財團法人台灣省新竹市基督教改革宗長老會新竹教會,0610727,新竹市光華南街七六號七樓,"傳佈基督教教義,辦理社會教育,救濟事業。並附設好鄰居社區服務中心。",捐助,六十一年六月三十日新竹市政府,無限期,1987300.00,1,0911023,0911025,0911025,,,,,,,,,,,"章程變更：章程第二、三、十五條業經本院九十一年度法字第四號裁
            定修訂。",,,,
091法登他000070,1,2,謝怜聰,282,0911024,0911024,0911025,11冊6頁,1,2,"狄  剛",財團法人天主教湖口仁慈醫院,0830503,新竹縣湖口鄉忠孝路二十九號,以宏揚基督精神，並從事醫療事業，促進社會公益為目的。,由財團法人台灣省天主教會新竹教區捐助,八三年二月廿二日行政院衛生署衛署醫字第八二０八四五０三號同意函。,永久,1115253000.00,1,0911024,0921224,,,,,,,,,,,,章程變更：捐助章程第七條、第八條、第十條修訂,,,,
091法登他000071,1,2,謝怜聰,114,0911029,0911029,0911030,7冊22頁,1,11,周介石,財團法人新竹市私立新竹汽車客運股份有限公司汽車駕駛修護短期職業補習班,0600723,新竹市民族路二號,培養汽車駕駛修護人才為目的,捐助,六十年六月七日新竹市政府,"永   久",300000.00,1,0911029,0911031,0911031,,,,,,,,,,,,,,,
091法登他000072,1,2,謝怜聰,14,0911029,0911029,0911030,2冊20頁,2,6,蔡金田,財團法人新城學租財團,0411209,新竹縣寶山鄉新城村新湖路三十二號新豐宮,以資助教育事業為目的,由新城村新豐官國王祀所有土地組織變名為財團名義,四十一年十一月七日新竹縣政府,"永  久",100693750.00,1,0911029,0921224,,,,,,,,,,,,章程變更：捐助章程第四、第二十一、第二十七條修訂,,,,
091法登他000073,1,2,謝怜聰,390,0911101,0911101,0911104,13冊14頁,2,2,張錫強,財團法人清華化學科技文教基金會,0880520,新竹市東區光復路二段一Ｏ一號清華大學化學系,促進科技發展，協助政府推動產業技術提昇，舉辦或協辦化學相關之學術或產業活動，及其他有關之文教公益事項。,由廖俊臣、何勇雄捐助。,新竹市政府八十八年二月四日。,"永   久",2000000.00,1,0911101,0911105,0911105,,,,,,,,,,,,,,,
091法登他000074,1,2,謝怜聰,61,0911107,0911107,0911108,5冊3頁,1,11,劉家正,財團法人台灣省新竹縣私立內思高級工業職業學校,0510106,新竹縣新埔鎮楊新路一段四十號,遵照國家教育政策暨現行教育法令之規定，辦理高級工業職業學校，並謀其正常發展。,由財團法人天主教耶穌會等捐助,四十七年九月十三日台灣省教育廳,"永  久",174356137.00,1,0911107,0911112,0911112,,,,,,,,,,,,,,,
091法登他000075,1,2,謝怜聰,54,0911107,0911107,0911108,4冊47頁,1,10,劉獻堂,財團法人台灣省新竹縣私立上智國民小學,0500826,新竹縣竹東鎮東寧路三段二０五號,配合政府教育政謀其健全發展為國培育有用人才,由財團法人天主教耶穌孝女會捐助。,五十年八月二十五日新竹縣政府,"永 久",234561567.00,1,0911107,0911112,0911112,,,,,,,,,,,"章程變更：捐助章程第八條修訂為：本財團法人解散清算後，所剩財產可
　　　　　歸屬財團法人天主教耶穌孝女會作為辦理教育事業之用。",,,,
091法登他000076,1,2,謝怜聰,273,0911108,0911108,0911109,10冊47頁,2,4,朱坤塗,財團法人坤泰文教基金會,0821124,新竹市西大路六三０號,本會以興辦並贊助教育文化公益等事業為宗旨,朱坤塗先生等捐助,八十二年十一月十七日教育部核准設立核准字號台82社字第零陸肆零陸柒號,永久,50328677.00,1,0911108,0911112,0911112,,,,,,,,,,,,,,,
091法登他000077,1,2,謝怜聰,362,0911121,0911121,0911122,12冊36頁,2,7,黃秉德,財團法人伊甸社會福利基金會,0861220,台北市文山區萬美街一段五十五號三樓,本基金會以舉辦社會福利為目的,由劉俠等人繼續捐助,內政部八十三年五月十四日內社字第八三七九七０二號、台北市政府七十二年三月十九日北市社四字第,永久,132773622.00,1,0911121,0911125,0911125,,,,,,,,,,,,,,,
091法登他000078,1,2,謝怜聰,453,0911122,0911122,0911125,14冊28頁,1,0,彭明聰,財團法人台灣兒童暨家庭扶助基金會,0910118,台北市信義區忠孝東路五段四八二號四樓,以辦理兒童、青少年、身心障礙者及家庭福利為宗旨。,由美國維吉尼亞州基督教兒童福利會捐助,"台灣省政府社會處  四十三年十二月十日","永    久",889525398.00,1,0911122,0911127,0911127,,,,,,,,,,,"法人印信變更
    捐助章程第一、第二、第三條修訂",,,,
091法登他000079,1,2,謝怜聰,43,0911210,0911210,0911211,4冊13頁,1,7,劉獻堂,財團法人台灣省新竹市私立曙光女子高級中學,0491006,設：新竹市北大路六十一號,辦理私立曙光女子高級中學，並謀求其發展,由天主教聖神修女傳教會捐助,四十九年十月四日台灣省政府教育廳,"永    久",309920757.00,1,0911210,0921224,,,,,,,,,,,,,,,,
091法登他000080,1,2,謝怜聰,73,0911210,0911210,0911211,5冊37頁,1,1,許一平,財團法人許振乾獎學財團,0540216,新竹市民族路十六號二樓,"本財團依據許振乾先生之遺志,以獎勵居住台灣省新竹市、縣區域內之優秀、清寒學生就學為目的",許振乾遺囑全額捐助,五十四年二月十日新竹市政府,"永 久",5418000.00,1,0911210,0911212,0911212,,,,,,,,,,,章程變更：捐助章程第四條、第二十七條修訂,,,,
091法登他000081,1,2,謝怜聰,93,0911212,0911212,0911213,7冊1頁,1,13,劉獻堂,財團法人台灣省新竹市私立磐石高級中學,0561021,新竹市西大路六八三號,創辦私立磐石高級中學並謀其發展,董事會捐助,五十三年八月一日新竹縣政府,"永   久",554216464.00,1,0911212,0911216,0911216,,,,,,,,,,,"章程變更：捐助章程第一條至二十條修訂
             董事會組織章程第一、二、三、五、八、十、十二、
             十三、十五條修訂",,,,
091法登他000082,1,2,謝怜聰,452,0911217,0911217,0911218,14冊27頁,1,0,蔡明介,財團法人聯發科技教育基金會,0910110,新竹科學工業園區創新一路十三號一樓,本會以贊助學校科技知識之推展及學生科技教育發展、提倡學術交流、推動科技成長、關心社會動態、提昇國人生活品質為宗旨。,由聯發科技股份有限公司捐助,"教育部   九十年十二月三十一日","永   久",54850000.00,1,0911217,0911219,0911219,,,,,,,,,,,,,,,
091法登他000083,1,2,謝怜聰,136,0911220,0911220,0911223,7冊44頁,1,9,"賴  緞",財團法人台灣省新竹縣私立東泰高級中學,0620425,新竹縣竹東鎮東峰路三四三號,以創辦新竹縣私立東泰高級中學並謀發展,捐助,六十二年四月二日台灣省政府教育廳,"永  久",288594964.00,1,0911220,0921224,,,,,,,,,,,,法人圖記變更,,,,
091法登他000085,1,2,謝怜聰,439,0911223,0911223,0911224,14冊14頁,1,1,徐梓芸,財團法人北區房屋關懷台灣文教基金會,0900724,新竹縣新埔鎮仁屋二街七號一樓,本會以充分運用社會資源，發揮北區房屋創業精神，關懷台灣之社會、經濟及環保等公共議題及公益事務，促進社會繁容榮，並發揚傳統文化之精神，協助桃竹苗地區提昇文教品質及其他相關事宜為宗旨。,由北區房屋仲介股份有限公司捐助。,新竹縣政府　　九十年七月二十日,永　　　久,2000000.00,1,0911223,0911225,0911225,,,,,,,,,,,,,,,
091法登社000001,2,1,謝怜聰,450,0910116,0910116,0910117,14冊25頁,,,蔡錦煌,社團法人新竹市嬰幼兒保育學會,0910116,新竹市武陵路一七九巷六號一樓,本會為依法設立、非以營利為目的之社會團體，以推展嬰幼兒保育及親職教育為宗旨。,社員會費等,新竹市政府　八十九年十一月十五日,永　　久,40000.00,1,0910116,0910121,0910121,,,,,,,,,,,,,,,
091法登社000002,2,1,謝怜聰,451,0910116,0910116,0910117,14冊26頁,,,羅進昌,社團法人新竹縣豫章堂鳳章公宗親會,0910116,新竹縣新豐鄉重興村明德巷五號,"本會以謀求宗族之敦睦 、獎學、救恤、團結互助、增進會員之福利進而社會服務與公益活動為宗旨。",會員會費等,"新竹縣政府  九十年十一月二十六日","永  久",10000.00,1,0910116,0910121,0910121,,,,,,,,,,,,,,,
091法登社000003,2,1,謝怜聰,456,0910319,0910319,0910320,14冊31頁,,,吳聲祥,社團法人中華民國道德家族身心靈研究發展協會,0910319,新竹縣竹北市信義街七號二樓,融合各宗教、哲學、科學領域之文化結晶及智慧精髓，研究發展出易行之改善生活品質與身心靈整合健康修鍊的教學體系，帶動社會大眾追求身體全方位健康平衡，心靈潛能動力研究開發、腦力智慧高效率整合運用及人際社會自然資源和諧互動之良好生活模式，讓人人能創造理想的生命成就，擁有美好的人生,會員會費等,內政部　九十一年一月二十五日,永　　久,90000.00,1,0910319,0910322,0910322,,,,,,,,,,,,,,,
091法登社000004,2,1,謝怜聰,457,0910326,0910326,0910327,14冊32頁,,,范秀珠,社團法人新竹縣竹東鎮社區婦女防火宣導協會,0910326,新竹縣竹東鎮大明路二一六號六樓,為增進人民生命財產安全保障，將防火觀念帶入社區，期望有效降低住宅火災發生率及傷亡損失，協助消防機關推展消防業務，共創祥和社會為宗旨。,會員會費等,"新竹縣政府   九十一年二月十九日",永　　久,20000.00,1,0910326,0921224,,,,,,,,,,,,,,,,
091法登社000005,2,1,謝怜聰,458,0910327,0910327,0910328,14冊33頁,,,林崇哲,社團法人中華道教玉虛協會,0910327,新竹縣竹東鎮瑞峰里四鄰八六號,為發揚中華民族固有倫理道德，以研究道學，闡述道統，濟世度人，使大眾產生正信，並以破除迷信，化解人類暴戾之氣，促進社會和諧，進而達到世界和平為宗旨。,會員會費等,"內政部   九十年十二月三十日","永   久",20000.00,1,0910328,0910402,0910402,,,,,,,,,,,,,,,
091法登社000006,2,1,謝怜聰,459,0910328,0910328,0910329,14冊34頁,,,洪志洋,社團法人中華企業評價學會,0910328,新竹市大學路一００一號綜合一館七樓七０九室,本會以提倡企業評價之學術研究、促進學術與產業合作，推動以價值為基礎之經營理念為宗旨。,社員會費等,"內政部   九十一年一月十六日",永　　　久,20000.00,1,0910328,0910411,0910411,,,,,,,,,,,,,,,
091法登社000007,2,1,謝怜聰,460,0910501,0910501,0910502,14冊35頁,,,吳文騰,社團法人中華生化工程學會,0910501,新竹市光復路二段一０一號化工館三一一室,本會以促進國內外生化工程之科學研究與學術交流，加強產、政、學、研界的合作為宗旨。,會員會費等,內政部　九十年六月五日,"永  久",260000.00,1,0910501,0910506,0910506,,,,,,,,,,,,,,,
091法登社000008,2,1,謝怜聰,462,0910521,0910521,0910522,14冊37頁,,,蔡永銘,社團法人新竹市生命線協會,0910521,新竹市集賢街三號,本會基於愛社會、愛同胞之心，提供志願服務，輔導社會大眾，邁向健康、快樂的人生為宗旨。,會員會費等,新竹市政府　民國六十三年八月一日,永　　久,2888803.00,1,0910521,0910524,0910524,,,,,,,,,,,,,,,
091法登社000009,2,1,謝怜聰,463,0910612,0910612,0910613,14冊38頁,,,呂錦德,社團法人新竹縣彌勒大道弘慈會,0910612,新竹縣竹東鎮榮華里興農街一一三號,本會以彌勒佛慈容滿面、慈心滿懷，慈行遍處、慈愛一切皆大歡喜的特德，以及化混亂的世界為大同世界，化污濁的人間為人間淨土，化罪惡的世間為世間天國的鴻願及　盡心盡力，助人成功，不圖回報，一無我有　的精神，以傳揚彌勒大道教義為宗旨。,會員會費等,新竹縣政府　九十年九月五日,"永  久",650000.00,1,0910612,0910617,0910617,,,,,,,,,,,,,,,
091法登社000010,2,1,謝怜聰,464,0910614,0910614,0910615,14冊39頁,,,裴秀鳳,社團法人新竹市陽光仁愛協會,0910614,新竹市北區湳雅街一八三號,"本會以宏揚博愛精神關懷殘障、智障福利及協助需要幫助之同胞,並全力配合政府推行社會福利工作，創造溫馨祥和社會為宗旨。",會員會費等,新竹市政府　　八十二年十一月二十二日,永　　久,37000.00,1,0910614,0910619,0910619,,,,,,,,,,,,,,,
091法登社000011,2,1,謝怜聰,465,0910718,0910718,0910719,14冊40頁,,,張添福,社團法人新竹縣新埔鎮身心障礙協進會,0910718,新竹縣新埔鎮中正路四五０號二樓,本會以團結本鎮身心障礙同胞，激發天賦潛能，肯定自我能力，走入社會大眾，展現身心障礙者之生命毅力與尊嚴，發揮自助人助之精神，實現三民主義大同世界之理想為宗旨。,會員會費等,新竹縣政府　九十一年六月十七日,永　　　　久,112000.00,1,0910718,0910723,0910723,,,,,,,,,,,,,,,
091法登社000012,2,1,謝怜聰,468,0910919,0910919,0910920,14冊43頁,,,孫春在,社團法人新竹市青草湖社區大學發展協會,0910919,新竹市南大路五六九號,一、以師生自治為方法，結合其他社會資源，協助青草湖社區發展。二、協助地方政府創辦社區大學，並落實該社區大學之師生自治，以達成本會宗旨。三積極尋求社區大學和一般大學的對話與合作。四、推動相關立法，確立社區大學適當的法律地位及運作模式。,會員會費等,新竹市政府　　八十九年八月五日,"永  久",720.00,1,0910919,0910920,0910920,,,,,,,,,,,,,,,
091法登社000013,2,1,謝怜聰,469,0910926,0910926,0910927,14冊44頁,,,鄭貴元,社團法人新竹市科學城社區大學發展協會,0910926,新竹市食品路六十五號地下室,本會以師生自治為方法，結合其他社會資源，協助科學城社區大學發展。協助地方政府創辦社區大學，並落實該社區大學之師生自治。積極尋求社區大學和一般大學的對話與合作。推動相關立法確立社區大學適當的法律地位及運作模式為宗旨。,會員會費等,新竹市政府　　九十一年八月二十二日,"永  久",202135.00,1,0910926,0910927,0910927,,,,,,,,,,,,,,,
091法登社000014,2,1,謝怜聰,470,0910927,0910927,0910930,14冊45頁,,,林曾妙美,社團法人新竹市婦女社團聯合服務協會,0910927,新竹市德成街四六巷十七號,本會為依法設立非以營利為目的之社會團體，其宗旨為：一、維護家庭倫理道德，提昇生活品質。二、發揮奉獻服務精神，關懷社會弱勢團體。三、培育最高愛國情操，關心社會、國家及國際問題。,會員會費等,"新竹市政府   九十一年七月二十二日","永   久",150000.00,1,0910927,0911001,0911001,,,,,,,,,,,,,,,
091法登財000001,1,1,謝怜聰,452,0910117,0910110,0910118,14冊27頁,,,蔡明介,財團法人聯發科技教育基金會,0910110,新竹科學工業園區創新一路十三號一樓,本會以贊助學校科技知識之推展及學生科技教育發展、提倡學術交流、推動科技成長、關心社會動態、提昇國人生活品質為宗旨。,由聯發科技股份有限公司捐助,"教育部   九十年十二月三十一日","永   久",30000000.00,1,0910117,0910121,0910121,,,,,,,,,,,,,,,
091法登財000002,1,1,謝怜聰,453,0910118,0910118,0910119,14冊28頁,,,彭明聰,財團法人中華兒童暨家庭扶助基金會,0910118,台北市中正區新生南路一段一六０巷十七號一樓,以辦理兒童、青少年、身心障礙者及家庭福利為宗旨。,由美國維吉尼亞州基督教兒童福利會捐助,"台灣省政府社會處  四十三年十二月十日","永    久",889525398.00,1,0910118,0910123,0910123,,,,,,,,,,,,,,,
091法登財000003,1,1,謝怜聰,454,0910208,0910208,0910215,14冊29頁,,,江淑鶯,財團法人基督教會新竹錫安堂,0910208,新竹市光復路二段四八一號四樓,本法人係為傳揚耶穌基督救贖的福音，宣揚耶穌基督的教訓，並以興辦社會福利服務及社會救助為宗旨。,由財團法人台北市基督教會錫安堂捐助,新竹市政府　九十一年一月三十日,"永  久",6292180.00,1,0910208,0910612,0910612,,,,,,,,,,,,,,,
091法登財000004,1,1,謝怜聰,455,0910305,0910305,0910306,14冊30頁,,,彭武祥,財團法人祭祀公業彭茂穆,0910305,新竹縣湖口鄉德盛村德興路九十號,本法人之設立係發揚先祖茂穆公樂善好施之精神，使本族後代子孫，承先啟後，追思先人德澤，設置獎學金及辦理社會公益慈善事業為宗旨。,由派下子孫彭威源捐助。,"新竹縣政府   九十一年二月二十二日","永   久",304500.00,1,0910305,0910308,0910308,,,,,,,,,,,,,,,
091法登財000005,1,1,謝怜聰,461,0910517,0910517,0910518,14冊36頁,,,孫德珍,財團法人雅歌文教基金會,0910517,新竹縣芎林鄉上山村三民路十六巷一弄二十四號,推動教育改革，推廣多元智能教育,由孫德珍等人捐助,"新竹縣政府  九十一年五月十四日","永   久",2000000.00,1,0910517,0910522,0910522,,,,,,,,,,,,,,,
091法登財000006,1,1,謝怜聰,466,0910808,0910808,0910809,14冊41頁,,,楊丁元,財團法人新竹縣私立新科社會福利慈善事業基金會,0910808,新竹縣竹東鎮永康街八十號七樓,本會以舉辦社會福利為宗旨,由黃金元及楊丁元共同捐助,"新竹縣政府  九十一年七月十九日","永  久",47671305.00,1,0910808,0910818,0910818,,,,,,,,,,,,,,,
091法登財000007,1,1,謝怜聰,467,0910822,0910822,0910823,14冊42頁,,,蔡奇宏,財團法人新竹市蔡炳南公益教育基金會,0910822,新竹市復興路五十九號,以贊助自然生態環保、農業、管理、醫學教育及獎助人文科技、藝術有關研究並配合政府政策提升一般民眾對自然生態環保醫學知識及促進國際間學術交流為宗旨。,由蔡施安勉等人捐助,"新竹市政府  九十一年八月五日","永   久",2000000.00,1,0910822,0910822,0910822,,,,,,,,,,,,,,,
091法登財000008,1,1,謝怜聰,471,0911030,0911030,0911031,14冊46頁,,,王鴻圖,財團法人清大化工文教基金會,0911030,新竹市光復路二段一０一號清華大學化工館,本會以培育化學工程之教學與研究為宗旨。,由賴文針等系友共同捐助,"新竹市政府  九十一年十月二十八日","永   久",2000000.00,1,0911030,0091115,0091115,,,,,,,,,,,,,,,
