登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
090法登他000066,1,2,謝怜聰,185,0901206,0901206,0901207,9冊10頁,1,6,董事長,財團法人新竹市私立天主教仁愛啟智中心,0740508,新竹市水源街八十一號,舉辦智能不足兒童及青少年教育與職業訓練工作,由前董事長葉由根捐助,七十四年四月十八日新竹市政府八三府社福字第五一四四八號,"永   久",60441600.00,1,0901206,0921224,,,,,,,,,,,,,,,,
090法登他000067,1,2,謝怜聰,61,0901206,0901206,0901207,5冊3頁,1,11,劉家正,財團法人台灣省新竹縣私立內思高級工業職業學校,0510106,新竹縣新埔鎮楊新路一段四十號,遵照國家教育政策暨現行教育法令之規定，辦理高級工業職業學校，並謀其正常發展。,由財團法人天主教耶穌會等捐助,四十七年九月十三日台灣省教育廳,"永  久",178199609.00,1,0901206,0921224,,,,,,,,,,,,,,,,
090法登他000069,2,2,謝怜聰,430,0901210,0901210,0901211,14冊5頁,2,7,劉光雄,社團法人新竹市牙醫師公會,0900119,新竹市光復路二段五七五號五樓,宏揚醫道發展牙醫學術，增進國民健康，推行口腔衛生及保健，謀求會員之權益暨親睦為宗旨,會員會費等,新竹市政府,永　　　久,3300000.00,1,0901210,0901213,0901213,,,,,,,,,,,章程變更：章程第十八條修訂,,,,
090法登他000070,1,2,謝怜聰,136,0901211,0901211,0901212,7冊44頁,1,9,"賴  緞",財團法人台灣省新竹縣私立東泰高級中學,0620425,新竹縣竹東鎮東峰路三四三號,以創辦新竹縣私立東泰高級中學並謀發展,捐助,六十二年四月二日台灣省政府教育廳,"永  久",284305265.00,1,0901211,0901214,0901214,,,,,,,,,,,法人圖記變更,,,,
090法登他000071,1,2,謝怜聰,92,0901220,0901221,0901222,6冊8頁,1,10,陳建中,財團法人大華技術學院,0560620,新竹縣芎林鄉水坑村二０之一號,為遵照國家教育政策，暨現行教育法令之規定，辦理大華技術學院，並謀其健全發展。,由創辦人章宗鈺捐贈新台幣柒佰萬元正,五十八年七月十五日教育部,永久,1377785092.00,1,0901220,0901225,0901225,,,,,,,,,,,,,,,
090法登他000072,1,2,謝怜聰,129,0901221,0901221,0901224,7冊37頁,2,9,高震東,財團法人台灣省新竹縣私立忠信高級中學,0610828,新竹縣新豐鄉員山村忠信街一七八號,"為遵照國家教育政策暨現行教育之規定辦理新竹縣私立忠信高級中學,並謀其健全發展",捐助,六十一年八月八日台灣省政府教育廳,永久,293583086.00,1,0901221,0901225,0901225,,,,,,,,,,,"章程變更：捐助章程第一條、第三條修訂
   法人圖記變更",,,,
090法登他000073,1,2,謝怜聰,358,0901225,0901225,0901226,12冊32頁,2,2,李德湧,財團法人新竹內天后宮,0860903,新竹市興南里西門街一八四號,本敬奉天上聖母之精神，傳揚道教教義及舉辦祭典發揚宗教文化，匡正社會風氣促進信徒敦睦和諧，舉辦各項社會公益慈善事業。,全部財產由新竹內天后宮捐助。,新竹市政府八十六年七月七月八六府民禮字第四八九三四號函,永久,14702000.00,1,0901225,0910102,0910102,,,,,,,,,,,,,,,
090法登他000074,1,2,謝怜聰,208,0901225,0901025,0901226,9冊35頁,2,4,盧貞吉,財團法人臺灣省新竹社會教育館社會教育基金會,0780616,新竹市武昌街一一０號,協助臺灣省立新竹社會教育館辦理社會教育活動,由政府補助及民間捐助,七十八年六月一日臺灣省政府教育廳八三教五字第一０四七二六號,永久,35000000.00,1,0901225,0901228,0901228,,,,,,,,,,,章程變更：捐助章程第二、七、八、九、十七條修訂。,,,,
090法登社000001,2,1,謝怜聰,430,0900119,0900119,0900120,14冊5頁,,,黃明燦,社團法人新竹市牙醫師公會,0900119,新竹市光復路二段五七五號五樓,宏揚醫道發展牙醫學術，增進國民健康，推行口腔衛生及保健，謀求會員之權益暨親睦為宗旨,會員會費等,新竹市政府,永　　　久,3300000.00,1,0900119,0921224,,,,,,,,,,,,,,,,
090法登社000002,2,1,謝怜聰,432,0900305,0900305,0900306,14冊7頁,,,項金火,社團法人新竹市殘障運動發展協會,0900305,新竹市東南街二二號,本會以推展殘障運動之技能與專業知識，並與國內外相關之團體相戶交流；藉以達到增進殘障朋友身心體能健康與社交技能之目的為宗旨。,會員會費等,"新竹市政府   八十五年六月九日",永　　　久,248180.00,1,0900305,0900308,0900308,,,,,,,,,,,,,,,
090法登社000003,2,1,謝怜聰,433,0900418,0900418,0900419,14冊8頁,,,蔡朝嘉,社團法人新竹市崇德會,0900418,新竹市中正路一０七號九樓之十一,本會宗旨為發揚我國固有道德，結合有志之士，促進社會安定精神文明。通過會務活動，擴展事業之昇華，藉以集合團體力量奉獻愛心，從事社會福利慈善服務。,會員會費等,新竹市政府,永　　久,72965.00,1,0900418,0900423,0900423,,,,,,,,,,,,,,,
090法登社000004,2,1,謝怜聰,435,0900514,0900514,0900515,14冊10頁,,,羅雅萱,社團法人新竹縣身心障礙者扶助協會,0900514,新竹縣竹東鎮仁愛路東林攤販一０八號,本會以結合社會之善心、賢達人士共同籌組成立，以推廣與協助身心障礙者自立、自強、自力更生重新融入一己之力量，造福國家與社會為宗旨。,會員會費等,新竹縣政府　　九十年四月十四日,永　　　久,1000.00,1,0900514,0921224,,,,,,,,,,,,,,,,
090法登社000005,2,1,謝怜聰,437,0900621,0900621,0900622,14冊12頁,,,林河南,社團法人新竹縣扶陽樓林浩流宗親會,0900621,新竹縣新埔鎮下寮里五鄰三號,本會以謀求宗族之敦睦、獎學、救恤、團結互助、增進會員福利為宗旨。,會員會費等,"新竹縣政府  九十年五月九日",永　　　久,5000.00,1,0900621,0900626,0900626,,,,,,,,,,,,,,,
090法登社000006,2,1,謝怜聰,441,0901025,0901025,0901026,14冊16頁,,,汪炳榮,社團法人中華民國彌勒大道總會,0901025,新竹縣峨眉鄉湖光村八鄰十四寮一號,本法人本於彌勒佛慈容滿面、慈心滿懷、慈行遍處、慈愛一切、皆大歡喜的特德，以及化混亂的世界為大同世界、化污濁的人間為人間天堂、化罪惡的世間為世間天國的鴻願，及盡心盡力、助人成功、不圖回報、一無我有之精神、以彌勒大道教義為宗旨。,會員會費等,內政部　　九十年十月十九日,永　　　久,500000.00,1,0901025,0901029,0901029,,,,,,,,,,,,,,,
090法登社000007,2,1,謝怜聰,445,0901207,0901207,0901210,14冊20頁,,,黃文福,社團法人台灣消費者品質保障協會,0901207,新竹市東區食品路二十七號八樓之十六,本會以協助消費者提昇消費價值觀念，提倡全民消費權益認知，並保障會員消費品質之合理化為宗旨。,會員會費等,內政部,永　　久,19000.00,1,0901207,0901212,0901212,,,,,,,,,,,,,,,
090法登財000001,1,1,謝怜聰,431,0900213,0900213,0900214,14冊6頁,,,胡定華,財團法人鼎天科技教育基金會,0900213,新竹市水利路八一號七樓之八,以推動公益性科技教育事務，培育前瞻科技人才，從事技術諮詢、研究獎勵、人才培訓與科技教育之推動為宗旨。,由胡定華先生及聯華電子股份有限公司各捐助壹佰萬元,"新竹市政府   九十年元月十六日",永　　　久,2000000.00,1,0900213,0900216,0900216,,,,,,,,,,,,,,,
090法登財000002,1,1,謝怜聰,434,0900503,0900503,0900504,14冊9頁,,,孫方潔,財團法人昀禧文教基金會,0900503,新竹縣寶山鄉雙溪村雙林路三一號,本會以推廣文化教育，發揚民族文化傳承，提昇生活環境品質，促進社區營造，強化建築藝術之美及民族藝術之保存。,由梁敬建等人捐助,新竹縣政府　九十年四月二十五日,永　　　久,2000000.00,1,0900503,0921224,,,,,,,,,,,,,,,,
090法登財000003,1,1,謝怜聰,436,0900523,0900523,0900524,14冊11頁,,,林光華,財團法人馨築文化基金會,0900523,新竹縣竹北市光明六路十號,本會以傳承及宣揚客家文化為主，並以推動協助各項城鄉文化多元化發展為宗旨。,由鍾肇政等人共同捐助,"新竹縣政府  九十年五月一日","永   久",2000000.00,1,0900523,0900525,0900525,,,,,,,,,,,,,,,
090法登財000005,1,1,謝怜聰,439,0900724,0900724,0900725,14冊14頁,,,游日正,財團法人北區房屋關懷台灣文教基金會,0900724,新竹縣新埔鎮仁屋二街七號一樓,本會以充分運用社會資源，發揮北區房屋創業精神，關懷台灣之社會、經濟及環保等公共議題及公益事務，促進社會繁容榮，並發揚傳統文化之精神，協助桃竹苗地區提昇文教品質及其他相關事宜為宗旨。,由北區房屋仲介股份有限公司捐助。,新竹縣政府　　九十年七月二十日,永　　　久,2000000.00,1,0900724,0900726,0900726,,,,,,,,,,,,,,,
090法登財000006,1,1,謝怜聰,440,0900820,0900820,0900821,14冊15頁,,,陳重裕,財團法人光明教育基金會,0900820,新竹市光復路二段三二一號,本會以舉辦教育相關事務及活動為宗旨,由光明獎學基金會捐助,"新竹市政府  九十年七月二十日","永  久",2072000.00,1,0900820,0900823,0900823,,,,,,,,,,,,,,,
090法登財000007,1,1,謝怜聰,442,0901114,0901104,0901105,14冊17頁,,,郭南宏,財團法人交通大學同學會學術基金會,0901104,台北市仁愛路四段三四五巷四弄三十六號四樓,為熱心公益之校友及同學，為獎掖後進，幫助貧困同學，鼓勵向上而設立。,由校友捐助,台北市政府教育局　　七十二年四月二十五日,"永    久",18437499.00,1,0901114,0921224,,,,,,,,,,,,,,,,
090法登財000008,1,1,謝怜聰,443,0901122,0901122,0901123,14冊18頁,,,郭南宏,財團法人國立交通大學同學會教學基金會,0901122,台北市仁愛路四段三四五巷四弄三十六號四樓,以補助國立交通大學之教學經費，增進教師之研修與深造機會為目的,由國立交通大學同學會捐助,"教育部  六十二年十月十八日",永　　久,8903732.00,1,0901122,0921224,,,,,,,,,,,,,,,,
090法登財000009,1,1,謝怜聰,444,0901206,0901206,0901207,14冊19頁,,,白正龍,財團法人天主教華光社會福利基金會,0901206,新竹縣關西鎮正義路一二六號,本會以辦理社會福利慈善事業為目的。辦理下列各項目的事業：一、關於身心障礙者教養、訓練、就業輔導等事項。二、關於障礙兒童早期療育及幼兒保育機構之設立事項。三、關於老人安養及身心靈關懷等事項。四、接受主管機關委託或指導辦理事項。五、其他有關社會福利慈善事業事項。,由財團法人私立天主教華光智能發展中心捐助,"內政部   九十年十一月二十二日","永    久",30000000.00,1,0901206,0901210,0901210,,,,,,,,,,,,,,,
090法登財000010,1,1,謝怜聰,446,0901219,0901219,0901220,14冊21頁,,,宋楚瑜,財團法人台灣水利環境科技研究發展教育基金會,0901219,新竹市大學路一００一號電子資訊大樓二０六室,本會以辦理工程與科技教育訓練事業為宗旨。,"由荷蘭Foundation Dr.James Soong Taiwan IHE Scientific and Technology Cooperation 捐助","教育部   九十年十一月三十日","永   久",30000000.00,1,0901219,0901221,0901221,,,,,,,,,,,,,,,
090法登財000011,1,1,謝怜聰,447,0901220,0901220,0901221,14冊22頁,,,許淑貞,財團法人仰德文教基金會,0901220,新竹縣新豐鄉員山村一三三號,運用社會資源、推動教育研究、發展教育建設、提升教育品質為宗旨。,由許育瑞等七人捐助,"新竹縣政府   九十年十二月十日","永   久",2000000.00,1,0901220,0921224,,,,,,,,,,,,,,,,
090法登財000012,1,1,謝怜聰,448,0901225,0901225,0901226,14冊23頁,,,劉炯朗,財團法人思源科技教育基金會,0901225,新竹科學工業園區新竹市園區二路六十號二樓,本會以推廣積體電路設計與電子設計自動化實務教育及推動基礎科學教育、培養年輕學子喜愛基礎科學並激發其創意思考能力為目的。,由思源科技股份有限公司、源長投資股份有限公司及其他個人捐助。,"教育部   九十年十二月五日","永    久",30000000.00,1,0901225,0901228,0901228,,,,,,,,,,,,,,,
090法登財000013,1,1,謝怜聰,449,0901225,0901225,0901226,14冊24頁,,,陳克明,財團法人全美客家教育文化基金會,0901225,新竹縣竹東鎮長春路三段一四一號十一樓,本會以推展客家教育文化及關懷九二一震災、獎助該地區子弟教育為宗旨。,由陳克明捐助,"新竹縣政府   九十年十二月十八日","永  久",2000000.00,1,0901225,0901231,0901231,,,,,,,,,,,,,,,
